dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition
x30101006:gdg1:p9:NH3,campaign_86725df1908d,10.1016/S0010-2180(99)00107-8,,flow reactor (quartz),NH3,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1273.0,101325.0,,0.0,"{""NH3"": 0.00025}","{""CO"": 0.00125, ""N2"": 0.8985, ""O2"": 0.1}",xNH3,"location: Main article; table: Table 2, mixture 8; figure: Fig. 3., diamonds",False,pending_manual_review,,x30101006.xml,10.24388/x30101006,outlet concentration measurement,0.266,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.00125, ""N2"": 0.8985, ""NH3"": 0.00025, ""O2"": 0.1}"
x30101006:gdg1:p9:NO,campaign_86725df1908d,10.1016/S0010-2180(99)00107-8,,flow reactor (quartz),NO,0.000139,mole fraction,8e-06,evaluated standard deviation:absolute:mole fraction,1273.0,101325.0,,0.0,"{""NH3"": 0.00025}","{""CO"": 0.00125, ""N2"": 0.8985, ""O2"": 0.1}",xNO,"location: Main article; table: Table 2, mixture 8; figure: Fig. 3., diamonds",False,pending_manual_review,,x30101006.xml,10.24388/x30101006,outlet concentration measurement,0.266,,139.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.00125, ""N2"": 0.8985, ""NH3"": 0.00025, ""O2"": 0.1}"
x30199001:gdg1:p1:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,938.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0757,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p2:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,3e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1004.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0707,,3.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p3:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,9e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1085.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0655,,9.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p4:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,1.3e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1123.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0632,,13.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p5:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,1.8e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1178.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0603,,18.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p6:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,2.2e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1210.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0587,,22.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p7:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,2.8e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1244.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0571,,28.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p8:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,3.6e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1285.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0553,,36.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p9:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,4.8e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1328.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0535,,48.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p10:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,5.9e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1358.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0523,,59.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg1:p11:NO,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NO,7.3e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1373.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[NO],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0517,,73.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p12:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,938.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0757,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p13:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1004.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0707,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p14:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1085.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0655,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p15:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1178.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0603,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p16:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1208.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0588,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p17:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1244.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0571,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p18:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,2e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1284.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0553,,2.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p19:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,4e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1328.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0535,,4.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p20:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,9e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1357.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0523,,9.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199001:gdg2:p21:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1.4e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1372.0,105250.0,,0.0,"{""NH3"": 0.0007599999999999999}","{""H2O"": 0.01, ""N2"": 0.96324, ""O2"": 0.026}",[N2O],"location: Main article; figure: Fig. 6., open symbols",False,pending_manual_review,,x30199001.xml,10.24388/x30199001,outlet concentration measurement,0.0518,,14.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2O"": 0.01, ""N2"": 0.96324, ""NH3"": 0.0007599999999999999, ""O2"": 0.026}"
x30199003:gdg1:p1:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1033.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0707,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p2:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1121.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0651,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p3:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1162.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0628,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p4:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1199.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0609,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p5:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1238.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.059,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p6:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1277.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0572,,0.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p7:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1305.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0559,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p8:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,2e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1321.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0552,,2.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p9:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,6e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1344.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0543,,6.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg1:p10:N2O,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),N2O,9.999999999999999e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1369.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[N2O],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0533,,10.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p11:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,0.000772,mole fraction,0.000142,evaluated standard deviation:absolute:mole fraction,974.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.075,,772.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p12:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,0.00074,mole fraction,0.000136,evaluated standard deviation:absolute:mole fraction,1183.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0617,,740.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p13:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,0.000708,mole fraction,0.00013,evaluated standard deviation:absolute:mole fraction,1224.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0596,,708.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p14:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,0.0006389999999999999,mole fraction,0.000118,evaluated standard deviation:absolute:mole fraction,1256.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0581,,639.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p15:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,0.0005639999999999999,mole fraction,0.000104,evaluated standard deviation:absolute:mole fraction,1285.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0568,,564.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p16:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,0.00017999999999999998,mole fraction,3.3e-05,evaluated standard deviation:absolute:mole fraction,1346.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0542,,180.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
x30199003:gdg2:p17:NH3,campaign_4f7ceac35db5,10.1002/aic.690390811,,flow reactor (quartz),NH3,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1368.0,105250.0,,0.0,"{""NH3"": 0.0007999999999999999}","{""N2"": 0.9742, ""O2"": 0.025}",[NH3],location: Main article; figure: Fig. 6. solid symbols,False,pending_manual_review,,x30199003.xml,10.24388/x30199003,outlet concentration measurement,0.0533,,1.0,ppm,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.9742, ""NH3"": 0.0007999999999999999, ""O2"": 0.025}"
