mechanism_id,reaction_index,reaction_equation,normalized_flame_speed_sensitivity,absolute_sensitivity,absolute_rank,reaction_family,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,flame_speed_m_per_s
Konnov_2026,379,NO2 + O <=> NO + O2,-9.844504003635665e-05,9.844504003635665e-05,156,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,126,HO2 + NH2 <=> NH3 + O2*,-9.382407482651299e-05,9.382407482651299e-05,157,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,358,N2O + OH <=> HO2 + N2,-9.169912720909664e-05,9.169912720909664e-05,158,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,131,NH2 + O2* <=> H2NO + O,8.53305891778907e-05,8.53305891778907e-05,159,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,321,H2NO + NH2 <=> HNO + NH3,-8.3170536000067e-05,8.3170536000067e-05,160,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,370,HNNO + OH <=> NH2 + NO2,8.076984374928805e-05,8.076984374928805e-05,161,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,396,H2O2 + NO2 <=> HNO3 + OH,8.013681536384681e-05,8.013681536384681e-05,162,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,259,H + N2H3 (+M) <=> N2H4 (+M),-7.505567329221639e-05,7.505567329221639e-05,163,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,405,H + HONO <=> H2O + NO,-7.466609246362838e-05,7.466609246362838e-05,164,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,329,HNOH + OH <=> H2O + HNO,-7.37292324326532e-05,7.37292324326532e-05,165,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,394,H2O2 + NO2 <=> HO2 + HONO,7.362887631363344e-05,7.362887631363344e-05,166,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,113,H + NH + M <=> NH2* + M,-7.290167793465275e-05,7.290167793465275e-05,167,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,260,N2H4 <=> H2 + H2NN,7.165777192642837e-05,7.165777192642837e-05,168,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,327,HNOH + O <=> HNO + OH,-6.900047784740577e-05,6.900047784740577e-05,169,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,364,H + HNNO <=> NH2 + NO,-6.714083689169426e-05,6.714083689169426e-05,170,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,190,H2NN <=> H2 + N2,-6.686191301086545e-05,6.686191301086545e-05,171,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,94,N2O + NH <=> NNH + NO,6.585414757204369e-05,6.585414757204369e-05,172,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,141,NH2 + NO2 <=> H2NO + NO,6.5399103360104e-05,6.5399103360104e-05,173,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,248,N2H3 + NO <=> HNO + tHNNH,6.477867081503791e-05,6.477867081503791e-05,174,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,142,NH2 + NO2 <=> H2NO + NO,-6.284842147875137e-05,6.284842147875137e-05,175,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,346,NH2 + NH2OH <=> H2NO + NH3,-6.185496416251358e-05,6.185496416251358e-05,176,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,234,N2H3 + O <=> HNO + NH2,-5.960542320581877e-05,5.960542320581877e-05,177,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,330,HNOH + HO2 <=> H2O2 + HNO,5.473951756789837e-05,5.473951756789837e-05,178,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,371,HNNO + OH <=> H2O + N2O,-5.2679537329162584e-05,5.2679537329162584e-05,179,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,362,NH + NO + M <=> HNNO + M,-4.490681253421064e-05,4.490681253421064e-05,180,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,404,H + HONO <=> H2 + NO2,-4.372127979459244e-05,4.372127979459244e-05,181,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,331,HNOH + NH2 <=> HNO + NH3,-4.176867565152823e-05,4.176867565152823e-05,182,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,326,H + HNOH <=> NH2 + OH,4.030582339279281e-05,4.030582339279281e-05,183,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,146,NH + NH2 <=> N + NH3,-4.0163973560531097e-05,4.0163973560531097e-05,184,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,227,H + N2H3 <=> H2 + tHNNH,-3.813279219221134e-05,3.813279219221134e-05,185,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,254,N2H3 + NNH <=> 2 tHNNH,3.640823960817826e-05,3.640823960817826e-05,186,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,324,HNOH (+M) <=> H2NO (+M),-3.6371458712255254e-05,3.6371458712255254e-05,187,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,232,N2H3 + O <=> OH + tHNNH,-3.298236975249071e-05,3.298236975249071e-05,188,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,235,N2H3 + OH <=> H2O + tHNNH,-3.2371517542496074e-05,3.2371517542496074e-05,189,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,366,H + HNNO <=> H2O + N2,-3.105305433567863e-05,3.105305433567863e-05,190,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,348,N2O + O <=> N2 + O2,-3.098801407464684e-05,3.098801407464684e-05,191,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,57,H2O + O(1D) <=> 2 OH,2.932136604813448e-05,2.932136604813448e-05,192,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,44,N2 + O(1D) <=> N2 + O,-2.8550604203240824e-05,2.8550604203240824e-05,193,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,114,H2 + NH2* <=> H + NH3,-2.814804703651687e-05,2.814804703651687e-05,194,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,233,N2H3 + O <=> H2O + NNH,-2.6877939098630247e-05,2.6877939098630247e-05,195,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,338,NH2OH + O <=> H2NO + OH,-2.64221838676881e-05,2.64221838676881e-05,196,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,328,HNOH + O <=> HNO + OH,-2.6351282358110094e-05,2.6351282358110094e-05,197,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,345,NH2 + NH2OH <=> HNOH + NH3,-2.3075096676265194e-05,2.3075096676265194e-05,198,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,239,HO2 + N2H3 <=> H2O2 + tHNNH,2.2422447671039002e-05,2.2422447671039002e-05,199,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,1,2 H + H2 <=> H2 + H2,-2.2025441189016344e-05,2.2025441189016344e-05,200,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,195,H2NN <=> tHNNH,-2.166127491711852e-05,2.166127491711852e-05,201,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,427,HO2 + NO (+M) <=> HNO3 (+M),2.0720874918380957e-05,2.0720874918380957e-05,202,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,337,NH2OH + O <=> HNOH + OH,-2.0477993554649758e-05,2.0477993554649758e-05,203,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,4,2 O + M <=> O2 + M,-1.8941175094152492e-05,1.8941175094152492e-05,204,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,426,NO2 + OH (+M) <=> HNO3 (+M),1.8800424937441584e-05,1.8800424937441584e-05,205,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,189,H2NN <=> H + NNH,1.688987780323073e-05,1.688987780323073e-05,206,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,262,H + N2H4 <=> NH2 + NH3,-1.6819289418127907e-05,1.6819289418127907e-05,207,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,406,HONO + O <=> NO2 + OH,-1.6143296799582566e-05,1.6143296799582566e-05,208,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,271,N2H4 + NH <=> N2H3 + NH2,1.525904798149277e-05,1.525904798149277e-05,209,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,376,HNNO + NO <=> HNO + N2O,1.4702696775723432e-05,1.4702696775723432e-05,210,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,322,H2NO + NO2 <=> HNO + HONO,1.3937382107784503e-05,1.3937382107784503e-05,211,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,395,H2O2 + NO2 <=> HO2 + HONO,1.3910545331501011e-05,1.3910545331501011e-05,212,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,80,NH + M <=> H + N + M,-1.2796836151514175e-05,1.2796836151514175e-05,213,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,52,H + O3 <=> O2 + OH,-1.210267103763117e-05,1.210267103763117e-05,214,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,245,N2H3 + NH <=> NH2 + tHNNH,-1.1982685985690027e-05,1.1982685985690027e-05,215,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,414,H + HNO2 <=> H2 + NO2,-1.186284658855828e-05,1.186284658855828e-05,216,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,35,NH2 + O2* <=> NH2 + O2,-1.1125313127763393e-05,1.1125313127763393e-05,217,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,367,H + HNNO <=> H2 + N2O,-9.891720305342274e-06,9.891720305342274e-06,218,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,56,H2 + O(1D) <=> H + OH,9.30153906035403e-06,9.30153906035403e-06,219,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,84,NH + O <=> N + OH,9.178954297865052e-06,9.178954297865052e-06,220,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,409,HONO + NH2 <=> NH3 + NO2,9.074509394123279e-06,9.074509394123279e-06,221,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,163,N2 + M <=> 2 N + M,-8.407349949377081e-06,8.407349949377081e-06,222,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,165,H + N2(A) <=> N + NH,8.40629118496411e-06,8.40629118496411e-06,223,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,188,H2NN <=> H + NNH,8.313190332812372e-06,8.313190332812372e-06,224,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,220,N + cHNNH <=> NH + NNH,-7.820956533624134e-06,7.820956533624134e-06,225,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,96,N2O + NH <=> HNO + N2,-7.619779303141413e-06,7.619779303141413e-06,226,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,183,N + NNH <=> N2 + NH,-7.18079321041761e-06,7.18079321041761e-06,227,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,360,N + N2O <=> N2 + NO,-7.0094735729303935e-06,7.0094735729303935e-06,228,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,342,HO2 + NH2OH <=> H2NO + H2O2,6.950507561508064e-06,6.950507561508064e-06,229,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,390,NH + NO2 <=> HNO + NO,-6.945877015818946e-06,6.945877015818946e-06,230,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,401,NO2* + M <=> NO2 + M,-6.778868030854063e-06,6.778868030854063e-06,231,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,374,HNNO + O2 <=> HO2 + N2O,-6.733669263328778e-06,6.733669263328778e-06,232,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,279,NO + M <=> N + O + M,-6.7332617581968496e-06,6.7332617581968496e-06,233,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,185,NH + NNH <=> N2 + NH2,-6.634853288224596e-06,6.634853288224596e-06,234,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,403,NO + OH <=> HONO,-6.109230517225803e-06,6.109230517225803e-06,235,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,368,HNNO + O <=> N2O + OH,-5.91788614360469e-06,5.91788614360469e-06,236,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,341,HO2 + NH2OH <=> H2O2 + HNOH,5.810679882620804e-06,5.810679882620804e-06,237,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,228,H + N2H3 <=> H2 + cHNNH,-5.535213677430638e-06,5.535213677430638e-06,238,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,25,H2O2 + OH <=> H2O + HO2,4.686944017341152e-06,4.686944017341152e-06,239,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,41,O(1D) + O2 <=> O + O2*,4.682216530730177e-06,4.682216530730177e-06,240,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,200,H2NN + O2 <=> NH2 + NO2,-4.337124581976445e-06,4.337124581976445e-06,241,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,240,HO2 + N2H3 <=> N2H4 + O2,4.259251780917142e-06,4.259251780917142e-06,242,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,246,N2H3 + NH <=> NH2 + cHNNH,-4.204633263213337e-06,4.204633263213337e-06,243,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,155,NH3 + O(1D) <=> H2O + NH,4.073029113291741e-06,4.073029113291741e-06,244,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,3,2 H + H <=> H2 + H,-3.91018358951114e-06,3.91018358951114e-06,245,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,154,NH3 + O(1D) <=> NH2 + OH,-3.867958238413181e-06,3.867958238413181e-06,246,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,302,HNO + HO2 <=> HNOH + O2,3.792001797102277e-06,3.792001797102277e-06,247,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,212,NO2 + tHNNH <=> HONO + NNH,3.6436877873375954e-06,3.6436877873375954e-06,248,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,274,N2H4 + NO2 <=> HONO + N2H3,3.6111072661595708e-06,3.6111072661595708e-06,249,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,418,HNO2 + OH <=> H2O + NO2,-3.59851370709469e-06,3.59851370709469e-06,250,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,389,NH + NO2 <=> N2O + OH,-3.4051816699679036e-06,3.4051816699679036e-06,251,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,115,H2O + NH2* <=> NH3 + OH,-3.3193803102696274e-06,3.3193803102696274e-06,252,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,351,N2O + O(1D) <=> N2 + O2*,-3.2251398916996177e-06,3.2251398916996177e-06,253,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,386,2 NO2 <=> NO + NO3,-3.200202762700829e-06,3.200202762700829e-06,254,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,252,N2H3 + NH2 <=> NH3 + tHNNH,-3.0667448699590342e-06,3.0667448699590342e-06,255,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,304,HNO + N <=> H + N2O,-2.993885110759973e-06,2.993885110759973e-06,256,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,209,N + tHNNH <=> NH + NNH,2.924775519449157e-06,2.924775519449157e-06,257,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,199,H2NN + HO2 <=> H2O2 + NNH,2.8750084748851185e-06,2.8750084748851185e-06,258,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,177,NNH + O <=> N2 + OH,-2.8366529870337273e-06,2.8366529870337273e-06,259,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,416,H + HNO2 <=> HNO + OH,2.8199382546046667e-06,2.8199382546046667e-06,260,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,350,N2O + O(1D) <=> 2 NO,-2.8123126962127853e-06,2.8123126962127853e-06,261,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,365,HNNO + H <=> N2 + OH + H,2.796370281562541e-06,2.796370281562541e-06,262,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,407,HONO + OH <=> H2O + NO2,-2.7696911313370777e-06,2.7696911313370777e-06,263,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,303,HNO + N <=> NH + NO,-2.763195028263482e-06,2.763195028263482e-06,264,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,135,NH2 + NO <=> H2 + N2O,-2.579316889644784e-06,2.579316889644784e-06,265,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,393,HO2 + NO2 <=> HNO2 + O2,2.5314156447142203e-06,2.5314156447142203e-06,266,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,392,HO2 + NO2 <=> HONO + O2,2.5313270351113155e-06,2.5313270351113155e-06,267,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,356,H + N2O (+M) <=> HNNO (+M),2.4184347567128188e-06,2.4184347567128188e-06,268,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,372,HNNO + OH <=> H2O + N2O,-2.3764506272336525e-06,2.3764506272336525e-06,269,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,344,NH + NH2OH <=> H2NO + NH2,-2.357686495676742e-06,2.357686495676742e-06,270,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,156,NH3 + O(1D) <=> H + H2NO,-2.1701309805434008e-06,2.1701309805434008e-06,271,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,387,NO2 + O (+M) <=> NO3 (+M),-2.1678785354253755e-06,2.1678785354253755e-06,272,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,412,NO + OH <=> HNO2,2.13993561230643e-06,2.13993561230643e-06,273,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,29,O + O2 + M <=> O3 + M,-2.0505843298058787e-06,2.0505843298058787e-06,274,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,353,H + N2O <=> N2 + OH*,-2.0445006325409714e-06,2.0445006325409714e-06,275,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,253,N2H3 + NH2 <=> H2NN + NH3,-1.980406041075048e-06,1.980406041075048e-06,276,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,207,OH + tHNNH <=> H2O + NNH,-1.97791891422216e-06,1.97791891422216e-06,277,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,58,H + O + M <=> OH* + M,-1.9320259522036153e-06,1.9320259522036153e-06,278,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,171,H2O + N2(A) <=> H + N2 + OH,1.8839754007376456e-06,1.8839754007376456e-06,279,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,38,O + O2* + M <=> O + O2 + M,-1.7970705838478622e-06,1.7970705838478622e-06,280,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,139,N2O + NH2 <=> H2NO + N2,-1.7069846939143507e-06,1.7069846939143507e-06,281,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,247,N2H3 + NH <=> H2NN + NH2,-1.6243061269115966e-06,1.6243061269115966e-06,282,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,361,N2O + NO <=> N2 + NO2,-1.572478912962069e-06,1.572478912962069e-06,283,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,191,H + H2NN <=> H2 + NNH,-1.5653595877273088e-06,1.5653595877273088e-06,284,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,273,N2H4 + NO2 <=> HNO2 + N2H3,1.5023531219954065e-06,1.5023531219954065e-06,285,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,263,H + N2H4 <=> NH2* + NH3,-1.4365347054928499e-06,1.4365347054928499e-06,286,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,37,O + O2* <=> O + O2,-1.4148355956924419e-06,1.4148355956924419e-06,287,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,33,2 O + M <=> O2* + M,-1.2915368764185984e-06,1.2915368764185984e-06,288,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,93,NH + NO <=> N2 + OH*,-1.1755318760761695e-06,1.1755318760761695e-06,289,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,230,H + N2H3 <=> NH + NH3,-1.166498590498868e-06,1.166498590498868e-06,290,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,285,N2(A) + NO <=> N2 + NO(A),-1.0431114049777779e-06,1.0431114049777779e-06,291,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,43,O(1D) + M <=> O + M,-1.0398070516364208e-06,1.0398070516364208e-06,292,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,34,O2* + M <=> O2 + M,-1.037535498309286e-06,1.037535498309286e-06,293,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,422,H + NO3 <=> NO2 + OH,-1.0311099101844869e-06,1.0311099101844869e-06,294,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,382,N + NO2 <=> 2 NO,-1.0145168743522746e-06,1.0145168743522746e-06,295,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,187,2 NNH <=> N2 + tHNNH,1.0106289931676678e-06,1.0106289931676678e-06,296,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,357,H2 + N2O <=> H2O + N2,-9.804051773823047e-07,9.804051773823047e-07,297,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,160,NH3 + NO3 <=> HNO3 + NH2,9.803343929538442e-07,9.803343929538442e-07,298,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,381,N + NO2 <=> N2O + O,-9.76176551965895e-07,9.76176551965895e-07,299,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,166,H + N2(A) <=> H + N2,-9.655634501405282e-07,9.655634501405282e-07,300,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,343,NH + NH2OH <=> HNOH + NH2,-9.394068949045112e-07,9.394068949045112e-07,301,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,194,H2NN + NH2 <=> NH3 + NNH,9.148872879961046e-07,9.148872879961046e-07,302,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,132,NH2 + O3 <=> H2NO + O2,-8.9981945461834e-07,8.9981945461834e-07,303,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,264,N2H4 + O <=> H2O + cHNNH,-8.704415789704705e-07,8.704415789704705e-07,304,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,415,H + HNO2 <=> H2O + NO,-8.491461900208987e-07,8.491461900208987e-07,305,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,399,NO + O3 <=> NO2 + O2,-7.888178470641779e-07,7.888178470641779e-07,306,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,255,N2H3 + tHNNH <=> N2H4 + NNH,-7.474614758736093e-07,7.474614758736093e-07,307,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,242,N + N2H3 <=> NH + tHNNH,-7.409900405355758e-07,7.409900405355758e-07,308,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,369,HNNO + O <=> HNO + NO,-7.249172914682346e-07,7.249172914682346e-07,309,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,332,HNOH + NO2 <=> HNO + HONO,6.829136458914202e-07,6.829136458914202e-07,310,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,197,H2NN + O <=> NH2 + NO,-6.691898199685122e-07,6.691898199685122e-07,311,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
