design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0088,surrogate_screening,10,0.7,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.1482091740368146,0.1340931697028352,0.16381117186918406,0.06084483853753372,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0089,surrogate_screening,10,0.8,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02072849353811854,0.019449035108732835,0.02209212138071031,0.03873057335081745,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0090,surrogate_screening,10,0.8,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02499859403682322,0.02360511959431936,0.02647432906750808,0.034866847593781954,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0091,surrogate_screening,10,0.8,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02994373447426786,0.028290924166200465,0.03169310514559541,0.03451614029171308,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0092,surrogate_screening,10,0.8,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04259517027364823,0.04037219007312529,0.044940552577276464,0.032583397921666014,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0093,surrogate_screening,10,0.8,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.06045330075990016,0.05722500168117476,0.06386372154479455,0.03336187446479611,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0094,surrogate_screening,10,0.8,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.08506895302620919,0.08057515493060989,0.0898133770292784,0.03299196911648943,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0095,surrogate_screening,10,0.8,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.11844337115463964,0.11031599576090367,0.1271695194673444,0.043213391829514995,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0096,surrogate_screening,10,0.8,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.21908411724992355,0.19893857309852994,0.24126970292184588,0.05863808749234263,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0097,surrogate_screening,10,0.9,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.027878331544144406,0.02628774254499222,0.029565162103784102,0.03571244516887653,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0098,surrogate_screening,10,0.9,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03279580996917606,0.030918908685329607,0.034786646659512976,0.03582543104793059,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0099,surrogate_screening,10,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03844228019949798,0.036094596277022724,0.04094266342791776,0.03830682931954554,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0100,surrogate_screening,10,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.053017957607034545,0.04994644501913226,0.056278356302327026,0.036279238398313686,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0101,surrogate_screening,10,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.07406575011031116,0.07056356226718716,0.07774175740492603,0.029446393703539672,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0102,surrogate_screening,10,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.10429014090900335,0.09891281169859148,0.10995980504489747,0.032181190925676936,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0103,surrogate_screening,10,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.14752669344585684,0.1396784453478751,0.15581591866134636,0.03323171427934081,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0104,surrogate_screening,10,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.28775560694709396,0.2715838689509289,0.3048903075478748,0.035161417411448445,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0105,surrogate_screening,10,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03363407356789946,0.03176185416734596,0.035616651937590615,0.03481679765765385,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0106,surrogate_screening,10,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03901516718825984,0.037219217135472264,0.040897777757854296,0.028647571570824322,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0107,surrogate_screening,10,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04525103953885603,0.04323566552950091,0.047360357572151596,0.027695986333414503,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0108,surrogate_screening,10,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0611830276327299,0.05900179594643753,0.0634448970622124,0.022068049593368437,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0109,surrogate_screening,10,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.08419281817387123,0.08416845116898175,0.08421719223307758,0.00017596409306035686,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0110,surrogate_screening,10,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.11890012535524393,0.11372371235847502,0.12431215545382407,0.02705892219423646,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0111,surrogate_screening,10,1.0,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.16926152750608273,0.15817702107255488,0.18112279836494743,0.04117338991928115,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0112,surrogate_screening,10,1.0,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.33028552709384784,0.3042229463191651,0.3585808721121726,0.04996760201344315,RMG_2026_Burke,GPR trained on direct Cantera cases
