design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0081,surrogate_screening,10,0.7,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.01313680726085706,0.012578863688973757,0.013719498777952522,0.02638303009400378,Otomo_2018,GPR trained on direct Cantera cases
screen_0082,surrogate_screening,10,0.7,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.015967821548023307,0.015146495173337358,0.016833684761498355,0.0321011431058121,Otomo_2018,GPR trained on direct Cantera cases
screen_0083,surrogate_screening,10,0.7,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.01924198331228842,0.018064860016143575,0.020495809071285946,0.038374411558279135,Otomo_2018,GPR trained on direct Cantera cases
screen_0084,surrogate_screening,10,0.7,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.027831807580309273,0.02624649319193916,0.029512876540217545,0.035651754885681626,Otomo_2018,GPR trained on direct Cantera cases
screen_0085,surrogate_screening,10,0.7,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.040379944713045804,0.03866938027058249,0.04216617705324489,0.026313169805211103,Otomo_2018,GPR trained on direct Cantera cases
screen_0086,surrogate_screening,10,0.7,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.05748877097676101,0.05371589905101202,0.06152664009737379,0.041264809704488335,Otomo_2018,GPR trained on direct Cantera cases
screen_0087,surrogate_screening,10,0.7,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0792685962343638,0.07229040190355968,0.08692039584105819,0.0560186452477038,Otomo_2018,GPR trained on direct Cantera cases
screen_0088,surrogate_screening,10,0.7,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.13501062522121318,0.12227230052100087,0.14907602821697263,0.06024495538904932,Otomo_2018,GPR trained on direct Cantera cases
screen_0089,surrogate_screening,10,0.8,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.023267690444291014,0.02200532773003299,0.0246024701496477,0.033909500576795454,Otomo_2018,GPR trained on direct Cantera cases
screen_0090,surrogate_screening,10,0.8,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.027622652535181983,0.026335212244044042,0.028973031468617,0.02901475248148284,Otomo_2018,GPR trained on direct Cantera cases
screen_0091,surrogate_screening,10,0.8,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.032501282354496445,0.030889828594299586,0.03419680207878,0.030913427118191294,Otomo_2018,GPR trained on direct Cantera cases
screen_0092,surrogate_screening,10,0.8,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.044444493825121306,0.04241254326222842,0.04657379349213447,0.028447982183397107,Otomo_2018,GPR trained on direct Cantera cases
screen_0093,surrogate_screening,10,0.8,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.060314405012423515,0.057204127262229086,0.06359379342204656,0.03218535780049589,Otomo_2018,GPR trained on direct Cantera cases
screen_0094,surrogate_screening,10,0.8,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.08265600214916581,0.07879299826455144,0.08670839848414033,0.029096233744370207,Otomo_2018,GPR trained on direct Cantera cases
screen_0095,surrogate_screening,10,0.8,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.11507080219994203,0.10690734889931322,0.1238576174160769,0.044732552584175196,Otomo_2018,GPR trained on direct Cantera cases
screen_0096,surrogate_screening,10,0.8,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.21332503948425569,0.19412414602142053,0.2344251006566578,0.05733685542254884,Otomo_2018,GPR trained on direct Cantera cases
screen_0097,surrogate_screening,10,0.9,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03209799474209868,0.030830952798039823,0.0334171075805772,0.024482925697000002,Otomo_2018,GPR trained on direct Cantera cases
screen_0098,surrogate_screening,10,0.9,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.037164210631558024,0.03535468329833794,0.03906635339402803,0.030343678499692977,Otomo_2018,GPR trained on direct Cantera cases
screen_0099,surrogate_screening,10,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.042742968998111475,0.040214402654218336,0.04543052434428931,0.03706960944415527,Otomo_2018,GPR trained on direct Cantera cases
screen_0100,surrogate_screening,10,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.05653439082886604,0.05326234715219004,0.06000744460732151,0.03624285173244957,Otomo_2018,GPR trained on direct Cantera cases
screen_0101,surrogate_screening,10,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.07595417976119745,0.07273362801503735,0.07931733340736934,0.02633825187409547,Otomo_2018,GPR trained on direct Cantera cases
screen_0102,surrogate_screening,10,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.1050176524050259,0.09957679950416726,0.11075579222850293,0.032339971683233784,Otomo_2018,GPR trained on direct Cantera cases
screen_0103,surrogate_screening,10,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.14932366632948765,0.1421410382962386,0.1568692447539988,0.029967425614109196,Otomo_2018,GPR trained on direct Cantera cases
screen_0104,surrogate_screening,10,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.30005708354509564,0.28511292622830064,0.315784536943424,0.03105617074155945,Otomo_2018,GPR trained on direct Cantera cases
screen_0105,surrogate_screening,10,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03884803729758572,0.03772925161590638,0.039999998336525615,0.017764046808669557,Otomo_2018,GPR trained on direct Cantera cases
screen_0106,surrogate_screening,10,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04475278896157233,0.04351312790348302,0.04602776716676151,0.0170766458923329,Otomo_2018,GPR trained on direct Cantera cases
screen_0107,surrogate_screening,10,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.05141064872791175,0.049404505102732706,0.05349825480750619,0.02419678313134592,Otomo_2018,GPR trained on direct Cantera cases
screen_0108,surrogate_screening,10,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.06742204350091899,0.06500179903093266,0.06993240214284865,0.022223144343860905,Otomo_2018,GPR trained on direct Cantera cases
screen_0109,surrogate_screening,10,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.09012411594783268,0.09009771494985867,0.09015052468199282,0.00017810538184899602,Otomo_2018,GPR trained on direct Cantera cases
screen_0110,surrogate_screening,10,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.1254720434794793,0.1192215801735004,0.13205020158267972,0.031063339007925357,Otomo_2018,GPR trained on direct Cantera cases
