design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0068,surrogate_screening,5,1.4,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0827433605294572,0.0799887264849863,0.08559285805097548,0.020582413336399107,MEI_2019,GPR trained on direct Cantera cases
screen_0069,surrogate_screening,5,1.4,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.1146285177343605,0.11459487098041102,0.11466217436749604,0.0001784630619960958,MEI_2019,GPR trained on direct Cantera cases
screen_0070,surrogate_screening,5,1.4,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.16149203208495663,0.15633066639519166,0.16682380385305395,0.019746130202737897,MEI_2019,GPR trained on direct Cantera cases
screen_0071,surrogate_screening,5,1.4,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.23623935147515412,0.23617000804080543,0.23630871526988614,0.00017846413449481882,MEI_2019,GPR trained on direct Cantera cases
screen_0072,surrogate_screening,5,1.4,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.52443945536797,0.502297214536798,0.5475577693582928,0.02622369775406923,MEI_2019,GPR trained on direct Cantera cases
screen_0073,surrogate_screening,10,0.6,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.00655387539888101,0.006276411516629812,0.006843605240072268,0.026296739223800363,MEI_2019,GPR trained on direct Cantera cases
screen_0074,surrogate_screening,10,0.6,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.008097585200968312,0.007732536846710876,0.008479867265660994,0.028041886415464738,MEI_2019,GPR trained on direct Cantera cases
screen_0075,surrogate_screening,10,0.6,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.010004113402601069,0.009519468883450006,0.01051343159975023,0.03018680302950285,MEI_2019,GPR trained on direct Cantera cases
screen_0076,surrogate_screening,10,0.6,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.015340364822441645,0.014651602916678268,0.016061504957776803,0.02792573525747044,MEI_2019,GPR trained on direct Cantera cases
screen_0077,surrogate_screening,10,0.6,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02375895188220707,0.022155647836756238,0.025478279791238838,0.042472301208148475,MEI_2019,GPR trained on direct Cantera cases
screen_0078,surrogate_screening,10,0.6,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03605809536399963,0.03302533792545714,0.03936935465169185,0.05340809427717604,MEI_2019,GPR trained on direct Cantera cases
screen_0079,surrogate_screening,10,0.6,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.05138485288559102,0.04712089938578153,0.056034650027723336,0.05266067586239839,MEI_2019,GPR trained on direct Cantera cases
screen_0080,surrogate_screening,10,0.6,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.08528731996900078,0.08091886040423532,0.08989161378641956,0.03196283407874614,MEI_2019,GPR trained on direct Cantera cases
screen_0081,surrogate_screening,10,0.7,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.012827488036329111,0.01230565164045308,0.013371453550761182,0.025247253108481537,MEI_2019,GPR trained on direct Cantera cases
screen_0082,surrogate_screening,10,0.7,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.015651686728285267,0.01490699934022819,0.016433575386247463,0.029633940616783174,MEI_2019,GPR trained on direct Cantera cases
screen_0083,surrogate_screening,10,0.7,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.019011059687944934,0.017957798895939847,0.0201260963302312,0.034648266990602986,MEI_2019,GPR trained on direct Cantera cases
screen_0084,surrogate_screening,10,0.7,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.027789635208774824,0.026340385628041123,0.029318622587463195,0.032559136994248235,MEI_2019,GPR trained on direct Cantera cases
screen_0085,surrogate_screening,10,0.7,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.040668031143359394,0.038962944853986076,0.0424477349767891,0.026037231421720385,MEI_2019,GPR trained on direct Cantera cases
screen_0086,surrogate_screening,10,0.7,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.059763041293996934,0.05616570378714353,0.06359078341194997,0.03773927878926899,MEI_2019,GPR trained on direct Cantera cases
screen_0087,surrogate_screening,10,0.7,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.08460936708588483,0.07793062279796342,0.09186048746502629,0.04998541212973594,MEI_2019,GPR trained on direct Cantera cases
screen_0088,surrogate_screening,10,0.7,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.14382694513381228,0.13179515697239383,0.15695713425082553,0.05310755674884576,MEI_2019,GPR trained on direct Cantera cases
screen_0089,surrogate_screening,10,0.8,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02169731339612973,0.020595721197065573,0.022857825861273807,0.03167483338056387,MEI_2019,GPR trained on direct Cantera cases
screen_0090,surrogate_screening,10,0.8,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02594341418360037,0.02476744665119722,0.027175217089618803,0.028199168898245888,MEI_2019,GPR trained on direct Cantera cases
screen_0091,surrogate_screening,10,0.8,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03084742676360687,0.029384240307566985,0.032383472500088564,0.029540941630870825,MEI_2019,GPR trained on direct Cantera cases
screen_0092,surrogate_screening,10,0.8,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0432580041052617,0.04132980438467016,0.04527616201021542,0.027719384055379093,MEI_2019,GPR trained on direct Cantera cases
screen_0093,surrogate_screening,10,0.8,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.06082565250874373,0.057897295706065464,0.06390212112664954,0.02999449182377418,MEI_2019,GPR trained on direct Cantera cases
screen_0094,surrogate_screening,10,0.8,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.08711842522349635,0.08312912172127201,0.09129917237511012,0.028494419544543285,MEI_2019,GPR trained on direct Cantera cases
screen_0095,surrogate_screening,10,0.8,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.1241190707290464,0.11607647528183344,0.13271891381296164,0.04072468639657278,MEI_2019,GPR trained on direct Cantera cases
screen_0096,surrogate_screening,10,0.8,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.22684681489925626,0.20854627547642735,0.24675327963722882,0.051133133196873716,MEI_2019,GPR trained on direct Cantera cases
screen_0097,surrogate_screening,10,0.9,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.030744421256234198,0.029579724306119246,0.03195497796391716,0.023476850013798383,MEI_2019,GPR trained on direct Cantera cases
screen_0098,surrogate_screening,10,0.9,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03578900518505307,0.03418430232411924,0.037469037103385054,0.027887043266686014,MEI_2019,GPR trained on direct Cantera cases
screen_0099,surrogate_screening,10,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.041544884849599395,0.039336594569750256,0.04387714483281035,0.033203136935790745,MEI_2019,GPR trained on direct Cantera cases
screen_0100,surrogate_screening,10,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.056317181103107954,0.053378998924720214,0.059417091951708675,0.03257280797101353,MEI_2019,GPR trained on direct Cantera cases
screen_0101,surrogate_screening,10,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0782176899530986,0.07507564556471817,0.08149123428216275,0.02492378324596505,MEI_2019,GPR trained on direct Cantera cases
screen_0102,surrogate_screening,10,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.11207401169415726,0.10671677386682996,0.117700185660562,0.029775756791209078,MEI_2019,GPR trained on direct Cantera cases
screen_0103,surrogate_screening,10,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.1618196485731203,0.15418326488801254,0.16983424681885848,0.02938632707302742,MEI_2019,GPR trained on direct Cantera cases
screen_0104,surrogate_screening,10,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.31512069966971556,0.29981713648286556,0.33120540248374397,0.03026321898910294,MEI_2019,GPR trained on direct Cantera cases
