design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0099,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0010175777600371619,2892.573368321032,2892.573368387736,2523,True,,0.21502699999837205
screen_0100,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00028622175285659816,2906.6618831866426,2906.6618832865174,2229,True,,0.15481160000126692
screen_0101,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001268955764071903,2920.501157908075,2920.5011579128486,1992,True,,0.13989109999965876
screen_0102,surrogate_screening,True,False,POLIMI_2023,1200.0,10,0.9,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.842096193291341e-05,2934.0979077633965,2934.097907820538,1866,True,,0.13560709999728715
screen_0103,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.179184697218261e-05,2947.458744316305,2947.458744351241,1680,True,,0.16361489999690093
screen_0104,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.0529988744254595e-05,2973.498515513965,2973.4985155242234,1581,True,,0.1179429000003438
screen_0105,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.0,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.023614203881644875,2927.793118783933,2927.7931188545826,3183,True,,0.2822723999997834
screen_0106,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.0,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0027729489211158176,2934.795993259929,2934.7959933210454,2641,True,,0.198782300001767
screen_0107,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.0,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0009591854354365807,2941.7388848128307,2941.7388848827622,2509,True,,0.23025659999984782
screen_0108,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.0,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00027402633010518035,2955.447761914622,2955.4477619954605,2090,True,,0.17215070000020205
screen_0109,surrogate_screening,True,False,POLIMI_2023,1200.0,10,1.0,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00012269134488422268,2968.9257741380247,2968.925774202736,2010,True,,0.16533200000048964
screen_0110,surrogate_screening,True,False,POLIMI_2023,1200.0,10,1.0,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.670536939098589e-05,2982.178840663258,2982.178840701503,1851,True,,0.14728420000028564
screen_0111,surrogate_screening,True,False,POLIMI_2023,1200.0,10,1.0,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.108369423171623e-05,2995.212770515423,2995.212770519216,1816,True,,0.10677209999994375
screen_0112,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.0,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.0452139781313728e-05,3020.6458708088785,3020.645870846622,1637,True,,0.13562720000118134
screen_0113,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.1,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.02357301565809358,2936.7686527893316,2936.7686528368763,2930,True,,0.22033340000052704
screen_0114,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.1,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0026442903287518795,2944.4677812694968,2944.467781353798,2888,True,,0.21902399999817135
screen_0115,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.1,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.000917250541807516,2952.081958039783,2952.0819580430903,2594,True,,0.21023069999864674
screen_0116,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.1,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0002655523041416452,2967.0625085080865,2967.0625085882853,2224,True,,0.14429029999882914
screen_0117,surrogate_screening,False,False,POLIMI_2023,1200.0,10,1.1,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001198811806549786,2981.7239505304287,2981.723950539999,1961,True,,0.19750550000026124
