design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0102,surrogate_screening,True,False,RMG_2026_Burke,1200.0,10,0.9,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00021636364592245977,2940.860060405731,2940.8600604413373,2698,True,,0.32796239999970567
screen_0103,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00014452512862022572,2954.7761412747454,2954.776141373801,2624,True,,0.349583100000018
screen_0104,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.113609899065269e-05,2981.8864277142015,2981.886427779909,2578,True,,0.31836680000014894
screen_0105,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.0,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.023906824414571932,2930.9040861645167,2930.904086166049,3027,True,,0.3985995000002731
screen_0106,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.0,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.004330753674870316,2938.222027654384,2938.222027657445,2914,True,,0.37706509999952686
screen_0107,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.0,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0020157776203649567,2945.4760290717572,2945.4760290801705,3029,True,,0.40395100000023376
screen_0108,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.0,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0007038653941544438,2959.7954552549236,2959.795455257876,2963,True,,0.39889510000011796
screen_0109,surrogate_screening,True,False,RMG_2026_Burke,1200.0,10,1.0,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003525439630857006,2973.868794034818,2973.8687940851673,2817,True,,0.37888399999974354
screen_0110,surrogate_screening,True,False,RMG_2026_Burke,1200.0,10,1.0,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00021645906658632468,2987.7023732789444,2987.7023732829707,2795,True,,0.3624982999999702
screen_0111,surrogate_screening,True,False,RMG_2026_Burke,1200.0,10,1.0,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001462728473546611,3001.302411591351,3001.3024116430242,2660,True,,0.31552239999928133
screen_0112,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.0,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.388991550336847e-05,3027.826153925138,3027.8261539345262,2685,True,,0.3644923000001654
screen_0113,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.1,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.02431088714579421,2937.483355249256,2937.483355267656,3145,True,,0.43871320000016567
screen_0114,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.1,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.004173515742008075,2945.5625376624175,2945.5625377295123,2898,True,,0.4003771000006964
screen_0115,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,1.1,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.001942897945272405,2953.5498378699685,2953.5498379169744,2948,True,,0.3859276000002865
