dataset_id,campaign_id,observable_class,observable,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus
x00199008:gdg1:p2:NO,campaign_61c8414731db,species,NO,983.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p3:H2,campaign_61c8414731db,species,H2,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p3:O2,campaign_61c8414731db,species,O2,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p3:N2,campaign_61c8414731db,species,N2,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p3:NO,campaign_61c8414731db,species,NO,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p4:H2,campaign_61c8414731db,species,H2,1053.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p4:O2,campaign_61c8414731db,species,O2,1053.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p4:N2,campaign_61c8414731db,species,N2,1053.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p4:NO,campaign_61c8414731db,species,NO,1053.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p5:H2,campaign_61c8414731db,species,H2,1093.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p5:O2,campaign_61c8414731db,species,O2,1093.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p5:N2,campaign_61c8414731db,species,N2,1093.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p5:NO,campaign_61c8414731db,species,NO,1093.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p6:H2,campaign_61c8414731db,species,H2,1123.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p6:O2,campaign_61c8414731db,species,O2,1123.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p6:N2,campaign_61c8414731db,species,N2,1123.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p6:NO,campaign_61c8414731db,species,NO,1123.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p7:H2,campaign_61c8414731db,species,H2,1163.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p7:O2,campaign_61c8414731db,species,O2,1163.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p7:N2,campaign_61c8414731db,species,N2,1163.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p7:NO,campaign_61c8414731db,species,NO,1163.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p8:H2,campaign_61c8414731db,species,H2,1203.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p8:O2,campaign_61c8414731db,species,O2,1203.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p8:N2,campaign_61c8414731db,species,N2,1203.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p8:NO,campaign_61c8414731db,species,NO,1203.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p9:H2,campaign_61c8414731db,species,H2,1233.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p9:O2,campaign_61c8414731db,species,O2,1233.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p9:N2,campaign_61c8414731db,species,N2,1233.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p9:NO,campaign_61c8414731db,species,NO,1233.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p10:H2,campaign_61c8414731db,species,H2,1253.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p10:O2,campaign_61c8414731db,species,O2,1253.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p10:N2,campaign_61c8414731db,species,N2,1253.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p10:NO,campaign_61c8414731db,species,NO,1253.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p11:H2,campaign_61c8414731db,species,H2,1273.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p11:O2,campaign_61c8414731db,species,O2,1273.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p11:N2,campaign_61c8414731db,species,N2,1273.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p11:NO,campaign_61c8414731db,species,NO,1273.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p12:H2,campaign_61c8414731db,species,H2,1293.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p12:O2,campaign_61c8414731db,species,O2,1293.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p12:N2,campaign_61c8414731db,species,N2,1293.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p12:NO,campaign_61c8414731db,species,NO,1293.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p13:H2,campaign_61c8414731db,species,H2,1313.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p13:O2,campaign_61c8414731db,species,O2,1313.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p13:N2,campaign_61c8414731db,species,N2,1313.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199008:gdg1:p13:NO,campaign_61c8414731db,species,NO,1313.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199011:gdg1:p1:H2,campaign_463b066b12d8,species,H2,966.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p1:O2,campaign_463b066b12d8,species,O2,966.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p1:NO,campaign_463b066b12d8,species,NO,966.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p2:H2,campaign_463b066b12d8,species,H2,967.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p2:O2,campaign_463b066b12d8,species,O2,967.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p2:NO,campaign_463b066b12d8,species,NO,967.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p3:H2,campaign_463b066b12d8,species,H2,968.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p3:O2,campaign_463b066b12d8,species,O2,968.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p3:NO,campaign_463b066b12d8,species,NO,968.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p4:H2,campaign_463b066b12d8,species,H2,994.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p4:O2,campaign_463b066b12d8,species,O2,994.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p4:NO,campaign_463b066b12d8,species,NO,994.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p5:H2,campaign_463b066b12d8,species,H2,995.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p5:O2,campaign_463b066b12d8,species,O2,995.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p5:NO,campaign_463b066b12d8,species,NO,995.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p6:H2,campaign_463b066b12d8,species,H2,996.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p6:O2,campaign_463b066b12d8,species,O2,996.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p6:NO,campaign_463b066b12d8,species,NO,996.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p7:H2,campaign_463b066b12d8,species,H2,1014.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p7:O2,campaign_463b066b12d8,species,O2,1014.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p7:NO,campaign_463b066b12d8,species,NO,1014.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p8:H2,campaign_463b066b12d8,species,H2,1016.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p8:O2,campaign_463b066b12d8,species,O2,1016.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p8:NO,campaign_463b066b12d8,species,NO,1016.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p9:H2,campaign_463b066b12d8,species,H2,1021.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p9:O2,campaign_463b066b12d8,species,O2,1021.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p9:NO,campaign_463b066b12d8,species,NO,1021.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p10:H2,campaign_463b066b12d8,species,H2,1022.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p10:O2,campaign_463b066b12d8,species,O2,1022.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p10:NO,campaign_463b066b12d8,species,NO,1022.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p11:H2,campaign_463b066b12d8,species,H2,1023.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p11:O2,campaign_463b066b12d8,species,O2,1023.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p11:NO,campaign_463b066b12d8,species,NO,1023.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p12:H2,campaign_463b066b12d8,species,H2,1036.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p12:O2,campaign_463b066b12d8,species,O2,1036.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p12:NO,campaign_463b066b12d8,species,NO,1036.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p13:H2,campaign_463b066b12d8,species,H2,1068.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p13:O2,campaign_463b066b12d8,species,O2,1068.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p13:NO,campaign_463b066b12d8,species,NO,1068.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p14:H2,campaign_463b066b12d8,species,H2,1086.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p14:O2,campaign_463b066b12d8,species,O2,1086.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p14:NO,campaign_463b066b12d8,species,NO,1086.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p15:H2,campaign_463b066b12d8,species,H2,1108.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p15:O2,campaign_463b066b12d8,species,O2,1108.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p15:NO,campaign_463b066b12d8,species,NO,1108.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p16:H2,campaign_463b066b12d8,species,H2,1128.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p16:O2,campaign_463b066b12d8,species,O2,1128.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p16:NO,campaign_463b066b12d8,species,NO,1128.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p17:H2,campaign_463b066b12d8,species,H2,1128.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p17:O2,campaign_463b066b12d8,species,O2,1128.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p17:NO,campaign_463b066b12d8,species,NO,1128.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p18:H2,campaign_463b066b12d8,species,H2,1133.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p18:O2,campaign_463b066b12d8,species,O2,1133.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p18:NO,campaign_463b066b12d8,species,NO,1133.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p19:H2,campaign_463b066b12d8,species,H2,1144.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p19:O2,campaign_463b066b12d8,species,O2,1144.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p19:NO,campaign_463b066b12d8,species,NO,1144.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p20:H2,campaign_463b066b12d8,species,H2,1162.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p20:O2,campaign_463b066b12d8,species,O2,1162.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p20:NO,campaign_463b066b12d8,species,NO,1162.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p21:H2,campaign_463b066b12d8,species,H2,1181.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p21:O2,campaign_463b066b12d8,species,O2,1181.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p21:NO,campaign_463b066b12d8,species,NO,1181.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p22:H2,campaign_463b066b12d8,species,H2,1182.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p22:O2,campaign_463b066b12d8,species,O2,1182.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p22:NO,campaign_463b066b12d8,species,NO,1182.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p23:H2,campaign_463b066b12d8,species,H2,1225.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p23:O2,campaign_463b066b12d8,species,O2,1225.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p23:NO,campaign_463b066b12d8,species,NO,1225.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p24:H2,campaign_463b066b12d8,species,H2,1228.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p24:O2,campaign_463b066b12d8,species,O2,1228.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p24:NO,campaign_463b066b12d8,species,NO,1228.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p25:H2,campaign_463b066b12d8,species,H2,1246.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p25:O2,campaign_463b066b12d8,species,O2,1246.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p25:NO,campaign_463b066b12d8,species,NO,1246.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p26:H2,campaign_463b066b12d8,species,H2,1252.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p26:O2,campaign_463b066b12d8,species,O2,1252.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p26:NO,campaign_463b066b12d8,species,NO,1252.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p27:H2,campaign_463b066b12d8,species,H2,1262.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p27:O2,campaign_463b066b12d8,species,O2,1262.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p27:NO,campaign_463b066b12d8,species,NO,1262.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p28:H2,campaign_463b066b12d8,species,H2,1264.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p28:O2,campaign_463b066b12d8,species,O2,1264.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p28:NO,campaign_463b066b12d8,species,NO,1264.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p29:H2,campaign_463b066b12d8,species,H2,1287.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p29:O2,campaign_463b066b12d8,species,O2,1287.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p29:NO,campaign_463b066b12d8,species,NO,1287.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p30:H2,campaign_463b066b12d8,species,H2,1288.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p30:O2,campaign_463b066b12d8,species,O2,1288.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199011:gdg1:p30:NO,campaign_463b066b12d8,species,NO,1288.0,121590.0,0.8,0.0,stirred reactor (fused silica)
x00199012:gdg1:p1:H2,campaign_463b066b12d8,species,H2,965.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p1:O2,campaign_463b066b12d8,species,O2,965.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p1:NO,campaign_463b066b12d8,species,NO,965.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p2:H2,campaign_463b066b12d8,species,H2,966.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p2:O2,campaign_463b066b12d8,species,O2,966.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p2:NO,campaign_463b066b12d8,species,NO,966.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p3:H2,campaign_463b066b12d8,species,H2,967.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p3:O2,campaign_463b066b12d8,species,O2,967.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p3:NO,campaign_463b066b12d8,species,NO,967.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p4:H2,campaign_463b066b12d8,species,H2,992.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p4:O2,campaign_463b066b12d8,species,O2,992.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p4:NO,campaign_463b066b12d8,species,NO,992.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p5:H2,campaign_463b066b12d8,species,H2,1011.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p5:O2,campaign_463b066b12d8,species,O2,1011.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p5:NO,campaign_463b066b12d8,species,NO,1011.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p6:H2,campaign_463b066b12d8,species,H2,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p6:O2,campaign_463b066b12d8,species,O2,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p6:NO,campaign_463b066b12d8,species,NO,1013.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p7:H2,campaign_463b066b12d8,species,H2,1021.0,121590.0,1.0,0.0,stirred reactor (fused silica)
x00199012:gdg1:p7:O2,campaign_463b066b12d8,species,O2,1021.0,121590.0,1.0,0.0,stirred reactor (fused silica)
