dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition,measurement_class,pressure_bar
x20101053:gdg1:p5:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.65857,m/s,0.016007,evaluated standard deviation:absolute:m/s,423.15,101325.0,1.1059,0.25,"{""H2"": 0.067728, ""NH3"": 0.135456}","{""CO"": 0.067728, ""N2"": 0.57598, ""O2"": 0.153109}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.5), T = 423 K",False,pending_manual_review,,x20101053.xml,10.24388/x20101053,laminar burning velocity measurement,,,65.857,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.067728, ""H2"": 0.067728, ""N2"": 0.57598, ""NH3"": 0.135456, ""O2"": 0.153109}",LBV,1.01325
x20101053:gdg1:p6:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.6762300000000001,m/s,0.012319,evaluated standard deviation:absolute:m/s,422.9,101325.0,1.2022,0.2500013033391549,"{""H2"": 0.071931, ""NH3"": 0.143861}","{""CO"": 0.071931, ""N2"": 0.562699, ""O2"": 0.149578}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.5), T = 423 K",False,pending_manual_review,,x20101053.xml,10.24388/x20101053,laminar burning velocity measurement,,,67.623,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.071931, ""H2"": 0.071931, ""N2"": 0.562699, ""NH3"": 0.143861, ""O2"": 0.149578}",LBV,1.01325
x20101053:gdg1:p7:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.61148,m/s,0.012582,evaluated standard deviation:absolute:m/s,423.1,101325.0,1.315,0.2500012237046271,"{""H2"": 0.076612, ""NH3"": 0.153223}","{""CO"": 0.076612, ""N2"": 0.547908, ""O2"": 0.145646}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.5), T = 423 K",False,pending_manual_review,,x20101053.xml,10.24388/x20101053,laminar burning velocity measurement,,,61.148,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.076612, ""H2"": 0.076612, ""N2"": 0.547908, ""NH3"": 0.153223, ""O2"": 0.145646}",LBV,1.01325
x20101053:gdg1:p8:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.54779,m/s,0.018666,evaluated standard deviation:absolute:m/s,423.0,101325.0,1.4043,0.25,"{""H2"": 0.080146, ""NH3"": 0.160292}","{""CO"": 0.080146, ""N2"": 0.536739, ""O2"": 0.142678}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.5), T = 423 K",False,pending_manual_review,,x20101053.xml,10.24388/x20101053,laminar burning velocity measurement,,,54.779,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.080146, ""H2"": 0.080146, ""N2"": 0.536739, ""NH3"": 0.160292, ""O2"": 0.142678}",LBV,1.01325
x20101054:gdg1:p1:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.30343,m/s,0.010483,evaluated standard deviation:absolute:m/s,298.3,101325.0,0.808,0.3750007317601466,"{""H2"": 0.096087, ""NH3"": 0.106763}","{""CO"": 0.010676, ""N2"": 0.621314, ""O2"": 0.165159}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,30.343,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.010676, ""H2"": 0.096087, ""N2"": 0.621314, ""NH3"": 0.106763, ""O2"": 0.165159}",LBV,1.01325
x20101054:gdg1:p2:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.35356,m/s,0.007334,evaluated standard deviation:absolute:m/s,298.05,101325.0,0.9125,0.375,"{""H2"": 0.105597, ""NH3"": 0.11733}","{""CO"": 0.011733, ""N2"": 0.604618, ""O2"": 0.160721}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,35.356,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.011733, ""H2"": 0.105597, ""N2"": 0.604618, ""NH3"": 0.11733, ""O2"": 0.160721}",LBV,1.01325
x20101054:gdg1:p3:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.41251,m/s,0.014015,evaluated standard deviation:absolute:m/s,297.95,101325.0,1.0122,0.375,"{""H2"": 0.114201, ""NH3"": 0.12689}","{""CO"": 0.012689, ""N2"": 0.589513, ""O2"": 0.156706}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,41.251,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.012689, ""H2"": 0.114201, ""N2"": 0.589513, ""NH3"": 0.12689, ""O2"": 0.156706}",LBV,1.01325
x20101054:gdg1:p4:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.44054,m/s,0.013196,evaluated standard deviation:absolute:m/s,298.1,101325.0,1.1073,0.3749998079225052,"{""H2"": 0.122021, ""NH3"": 0.135579}","{""CO"": 0.013558, ""N2"": 0.575785, ""O2"": 0.153057}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,44.054,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.013558, ""H2"": 0.122021, ""N2"": 0.575785, ""NH3"": 0.135579, ""O2"": 0.153057}",LBV,1.01325
x20101054:gdg1:p5:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.43329,m/s,0.013857,evaluated standard deviation:absolute:m/s,298.1,101325.0,1.2099,0.3749994594056922,"{""H2"": 0.130065, ""NH3"": 0.144517}","{""CO"": 0.014452, ""N2"": 0.561664, ""O2"": 0.149303}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,43.329,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.014452, ""H2"": 0.130065, ""N2"": 0.561664, ""NH3"": 0.144517, ""O2"": 0.149303}",LBV,1.01325
x20101054:gdg1:p6:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.38938,m/s,0.013144,evaluated standard deviation:absolute:m/s,298.1,101325.0,1.3161,0.3749994904011969,"{""H2"": 0.137976, ""NH3"": 0.153307}","{""CO"": 0.015331, ""N2"": 0.547775, ""O2"": 0.145611}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,38.938,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.015331, ""H2"": 0.137976, ""N2"": 0.547775, ""NH3"": 0.153307, ""O2"": 0.145611}",LBV,1.01325
x20101054:gdg1:p7:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.30338,m/s,0.012598,evaluated standard deviation:absolute:m/s,298.2,101325.0,1.4211,0.3749996776780441,"{""H2"": 0.145429, ""NH3"": 0.161588}","{""CO"": 0.016159, ""N2"": 0.534691, ""O2"": 0.142133}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 298 K",False,pending_manual_review,,x20101054.xml,10.24388/x20101054,laminar burning velocity measurement,,,30.338,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.016159, ""H2"": 0.145429, ""N2"": 0.534691, ""NH3"": 0.161588, ""O2"": 0.142133}",LBV,1.01325
x20101055:gdg1:p1:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.38238,m/s,0.013087,evaluated standard deviation:absolute:m/s,323.0,101325.0,0.8089,0.3750009748488984,"{""H2"": 0.096169, ""NH3"": 0.106854}","{""CO"": 0.010685, ""N2"": 0.62117, ""O2"": 0.165121}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,38.238,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.010685, ""H2"": 0.096169, ""N2"": 0.62117, ""NH3"": 0.106854, ""O2"": 0.165121}",LBV,1.01325
x20101055:gdg1:p2:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.44766,m/s,0.015794,evaluated standard deviation:absolute:m/s,323.0,101325.0,0.9038,0.375,"{""H2"": 0.104823, ""NH3"": 0.11647}","{""CO"": 0.011647, ""N2"": 0.605978, ""O2"": 0.161083}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,44.766,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.011647, ""H2"": 0.104823, ""N2"": 0.605978, ""NH3"": 0.11647, ""O2"": 0.161083}",LBV,1.01325
x20101055:gdg1:p3:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.47901,m/s,0.0167609999999999,evaluated standard deviation:absolute:m/s,323.15,101325.0,1.0066,0.3749989695837613,"{""H2"": 0.113728, ""NH3"": 0.126365}","{""CO"": 0.012636, ""N2"": 0.590343, ""O2"": 0.156927}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,47.901,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.012636, ""H2"": 0.113728, ""N2"": 0.590343, ""NH3"": 0.126365, ""O2"": 0.156927}",LBV,1.01325
x20101055:gdg1:p4:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.5168,m/s,0.019719,evaluated standard deviation:absolute:m/s,323.35,101325.0,1.097,0.3749990330929731,"{""H2"": 0.121198, ""NH3"": 0.134665}","{""CO"": 0.013466, ""N2"": 0.57723, ""O2"": 0.153441}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,51.68,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.013466, ""H2"": 0.121198, ""N2"": 0.57723, ""NH3"": 0.134665, ""O2"": 0.153441}",LBV,1.01325
x20101055:gdg1:p5:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.50148,m/s,0.019297,evaluated standard deviation:absolute:m/s,323.2,101325.0,1.208,0.3750009019995525,"{""H2"": 0.12992, ""NH3"": 0.144355}","{""CO"": 0.014436, ""N2"": 0.561919, ""O2"": 0.149371}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,50.148,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.014436, ""H2"": 0.12992, ""N2"": 0.561919, ""NH3"": 0.144355, ""O2"": 0.149371}",LBV,1.01325
x20101055:gdg1:p6:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.47365,m/s,0.020942,evaluated standard deviation:absolute:m/s,323.05,101325.0,1.331,0.3749994943590698,"{""H2"": 0.139056, ""NH3"": 0.154507}","{""CO"": 0.015451, ""N2"": 0.545879, ""O2"": 0.145107}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,47.365,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.015451, ""H2"": 0.139056, ""N2"": 0.545879, ""NH3"": 0.154507, ""O2"": 0.145107}",LBV,1.01325
x20101055:gdg1:p7:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.39094,m/s,0.019699,evaluated standard deviation:absolute:m/s,323.05,101325.0,1.4104,0.3750008099285578,"{""H2"": 0.144689, ""NH3"": 0.160765}","{""CO"": 0.016077, ""N2"": 0.535991, ""O2"": 0.142479}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 323 K",False,pending_manual_review,,x20101055.xml,10.24388/x20101055,laminar burning velocity measurement,,,39.094,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.016077, ""H2"": 0.144689, ""N2"": 0.535991, ""NH3"": 0.160765, ""O2"": 0.142479}",LBV,1.01325
x20101056:gdg1:p1:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.54806,m/s,0.016989,evaluated standard deviation:absolute:m/s,373.15,101325.0,0.8059,0.375,"{""H2"": 0.095886, ""NH3"": 0.10654}","{""CO"": 0.010654, ""N2"": 0.621666, ""O2"": 0.165253}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,54.806,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.010654, ""H2"": 0.095886, ""N2"": 0.621666, ""NH3"": 0.10654, ""O2"": 0.165253}",LBV,1.01325
x20101056:gdg1:p2:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.59549,m/s,0.016057,evaluated standard deviation:absolute:m/s,373.15,101325.0,0.8961,0.3750004501503502,"{""H2"": 0.104132, ""NH3"": 0.115702}","{""CO"": 0.01157, ""N2"": 0.607191, ""O2"": 0.161405}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,59.549,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.01157, ""H2"": 0.104132, ""N2"": 0.607191, ""NH3"": 0.115702, ""O2"": 0.161405}",LBV,1.01325
x20101056:gdg1:p3:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.6529,m/s,0.019075,evaluated standard deviation:absolute:m/s,372.95,101325.0,1.0047,0.3750006190907785,"{""H2"": 0.113574, ""NH3"": 0.126193}","{""CO"": 0.012619, ""N2"": 0.590615, ""O2"": 0.156999}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,65.29,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.012619, ""H2"": 0.113574, ""N2"": 0.590615, ""NH3"": 0.126193, ""O2"": 0.156999}",LBV,1.01325
x20101056:gdg1:p4:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.66295,m/s,0.018564,evaluated standard deviation:absolute:m/s,372.9,101325.0,1.1095,0.3749998082054319,"{""H2"": 0.122201, ""NH3"": 0.135779}","{""CO"": 0.013578, ""N2"": 0.575469, ""O2"": 0.152973}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,66.295,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.013578, ""H2"": 0.122201, ""N2"": 0.575469, ""NH3"": 0.135779, ""O2"": 0.152973}",LBV,1.01325
x20101056:gdg1:p5:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.65928,m/s,0.012849,evaluated standard deviation:absolute:m/s,373.0,101325.0,1.2117,0.3750012600752013,"{""H2"": 0.130201, ""NH3"": 0.144667}","{""CO"": 0.014467, ""N2"": 0.561426, ""O2"": 0.14924}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,65.928,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.014467, ""H2"": 0.130201, ""N2"": 0.561426, ""NH3"": 0.144667, ""O2"": 0.14924}",LBV,1.01325
x20101056:gdg1:p6:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.57969,m/s,0.017392,evaluated standard deviation:absolute:m/s,373.25,101325.0,1.3138,0.375,"{""H2"": 0.137808, ""NH3"": 0.15312}","{""CO"": 0.015312, ""N2"": 0.548071, ""O2"": 0.14569}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,57.969,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.015312, ""H2"": 0.137808, ""N2"": 0.548071, ""NH3"": 0.15312, ""O2"": 0.14569}",LBV,1.01325
x20101056:gdg1:p7:laminar burning velocity,campaign_3c7ca8249626,10.1016/j.combustflame.2021.111594,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.49746,m/s,0.010887,evaluated standard deviation:absolute:m/s,372.85,101325.0,1.4128,0.3749996763963497,"{""H2"": 0.144853, ""NH3"": 0.160948}","{""CO"": 0.016095, ""N2"": 0.535702, ""O2"": 0.142402}",Sl,"location: Main article; table: Table 1; figure: Fig. 2. (alpha = 0.5, beta = 0.9), T = 373 K",False,pending_manual_review,,x20101056.xml,10.24388/x20101056,laminar burning velocity measurement,,,49.746,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.016095, ""H2"": 0.144853, ""N2"": 0.535702, ""NH3"": 0.160948, ""O2"": 0.142402}",LBV,1.01325
